contest_id,contest_name,index,problem_name,tags,start_time,end_time,link
1260,Educational Codeforces Round 77 (Rated for Div. 2),F,Colored Tree,"['data structures', 'trees']",2019.11.27 13:50,2019.11.27 15:50,https://codeforces.com/contest/1260/problem/F
1261,"Codeforces Round 602 (Div. 1, based on Technocup 2020 Elimination Round 3)",A,Messy,"['brute force', 'constructive algorithms', 'greedy', 'implementation']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1261/problem/A
1261,"Codeforces Round 602 (Div. 1, based on Technocup 2020 Elimination Round 3)",B1,Optimal Subsequences (Easy Version),"['data structures', 'dp', 'greedy']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1261/problem/B1
1261,"Codeforces Round 602 (Div. 1, based on Technocup 2020 Elimination Round 3)",B2,Optimal Subsequences (Hard Version),"['binary search', 'constructive algorithms', 'data structures', 'greedy', 'sortings']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1261/problem/B2
1261,"Codeforces Round 602 (Div. 1, based on Technocup 2020 Elimination Round 3)",C,Arson In Berland Forest,"['binary search', 'brute force', 'data structures', 'dfs and similar', 'graphs', 'greedy', 'shortest paths']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1261/problem/C
1261,"Codeforces Round 602 (Div. 1, based on Technocup 2020 Elimination Round 3)",D1,Wrong Answer on test 233 (Easy Version),"['combinatorics', 'dp']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1261/problem/D1
1261,"Codeforces Round 602 (Div. 1, based on Technocup 2020 Elimination Round 3)",D2,Wrong Answer on test 233 (Hard Version),"['combinatorics', 'fft', 'math', 'number theory']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1261/problem/D2
1261,"Codeforces Round 602 (Div. 1, based on Technocup 2020 Elimination Round 3)",E,Not Same,"['constructive algorithms', 'greedy']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1261/problem/E
1261,"Codeforces Round 602 (Div. 1, based on Technocup 2020 Elimination Round 3)",F,Xor-Set,"['bitmasks', 'divide and conquer', 'math']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1261/problem/F
1262,"Codeforces Round 602 (Div. 2, based on Technocup 2020 Elimination Round 3)",A,Math Problem,"['greedy', 'math']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1262/problem/A
1262,"Codeforces Round 602 (Div. 2, based on Technocup 2020 Elimination Round 3)",B,Box,['constructive algorithms'],2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1262/problem/B
1262,"Codeforces Round 602 (Div. 2, based on Technocup 2020 Elimination Round 3)",C,Messy,"['constructive algorithms', 'implementation']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1262/problem/C
1262,"Codeforces Round 602 (Div. 2, based on Technocup 2020 Elimination Round 3)",D1,Optimal Subsequences (Easy Version),"['data structures', 'greedy']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1262/problem/D1
1262,"Codeforces Round 602 (Div. 2, based on Technocup 2020 Elimination Round 3)",D2,Optimal Subsequences (Hard Version),"['binary search', 'data structures', 'greedy', 'sortings']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1262/problem/D2
1262,"Codeforces Round 602 (Div. 2, based on Technocup 2020 Elimination Round 3)",E,Arson In Berland Forest,"['binary search', 'data structures', 'graphs', 'shortest paths']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1262/problem/E
1262,"Codeforces Round 602 (Div. 2, based on Technocup 2020 Elimination Round 3)",F1,Wrong Answer on test 233 (Easy Version),['dp'],2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1262/problem/F1
1262,"Codeforces Round 602 (Div. 2, based on Technocup 2020 Elimination Round 3)",F2,Wrong Answer on test 233 (Hard Version),"['combinatorics', 'math']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1262/problem/F2
1227,Technocup 2020 - Elimination Round 3,A,Math Problem,['math'],2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1227/problem/A
1227,Technocup 2020 - Elimination Round 3,B,Box,['constructive algorithms'],2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1227/problem/B
1227,Technocup 2020 - Elimination Round 3,C,Messy,['constructive algorithms'],2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1227/problem/C
1227,Technocup 2020 - Elimination Round 3,D1,Optimal Subsequences (Easy Version),"['data structures', 'greedy']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1227/problem/D1
1227,Technocup 2020 - Elimination Round 3,D2,Optimal Subsequences (Hard Version),"['data structures', 'greedy']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1227/problem/D2
1227,Technocup 2020 - Elimination Round 3,E,Arson In Berland Forest,"['binary search', 'graphs', 'graphs', 'shortest paths']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1227/problem/E
1227,Technocup 2020 - Elimination Round 3,F1,Wrong Answer on test 233 (Easy Version),['dp'],2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1227/problem/F1
1227,Technocup 2020 - Elimination Round 3,F2,Wrong Answer on test 233 (Hard Version),"['combinatorics', 'math']",2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1227/problem/F2
1227,Technocup 2020 - Elimination Round 3,G,Not Same,['constructive algorithms'],2019.11.24 8:5,2019.11.24 10:5,https://codeforces.com/contest/1227/problem/G
1254,Codeforces Round 601 (Div. 1),A,Feeding Chicken,"['constructive algorithms', 'greedy', 'implementation']",2019.11.19 14:35,2019.11.19 16:35,https://codeforces.com/contest/1254/problem/A
1254,Codeforces Round 601 (Div. 1),B1,Send Boxes to Alice (Easy Version),"['constructive algorithms', 'greedy', 'math', 'number theory', 'ternary search', 'two pointers']",2019.11.19 14:35,2019.11.19 16:35,https://codeforces.com/contest/1254/problem/B1
1254,Codeforces Round 601 (Div. 1),B2,Send Boxes to Alice (Hard Version),"['constructive algorithms', 'greedy', 'math', 'number theory', 'ternary search', 'two pointers']",2019.11.19 14:35,2019.11.19 16:35,https://codeforces.com/contest/1254/problem/B2
1254,Codeforces Round 601 (Div. 1),C,Point Ordering,"['constructive algorithms', 'geometry', 'interactive', 'math']",2019.11.19 14:35,2019.11.19 16:35,https://codeforces.com/contest/1254/problem/C
1254,Codeforces Round 601 (Div. 1),D,Tree Queries,"['data structures', 'probabilities', 'trees']",2019.11.19 14:35,2019.11.19 16:35,https://codeforces.com/contest/1254/problem/D
1254,Codeforces Round 601 (Div. 1),E,Send Tree to Charlie,"['combinatorics', 'dfs and similar', 'dsu', 'trees']",2019.11.19 14:35,2019.11.19 16:35,https://codeforces.com/contest/1254/problem/E
1255,Codeforces Round 601 (Div. 2),A,Changing Volume,['math'],2019.11.19 14:35,2019.11.19 16:35,https://codeforces.com/contest/1255/problem/A
1255,Codeforces Round 601 (Div. 2),B,Fridge Lockers,"['graphs', 'implementation']",2019.11.19 14:35,2019.11.19 16:35,https://codeforces.com/contest/1255/problem/B
1255,Codeforces Round 601 (Div. 2),C,League of Leesins,"['constructive algorithms', 'implementation']",2019.11.19 14:35,2019.11.19 16:35,https://codeforces.com/contest/1255/problem/C
1255,Codeforces Round 601 (Div. 2),D,Feeding Chicken,"['greedy', 'implementation']",2019.11.19 14:35,2019.11.19 16:35,https://codeforces.com/contest/1255/problem/D
1255,Codeforces Round 601 (Div. 2),E1,Send Boxes to Alice (Easy Version),"['greedy', 'math', 'number theory']",2019.11.19 14:35,2019.11.19 16:35,https://codeforces.com/contest/1255/problem/E1
1255,Codeforces Round 601 (Div. 2),E2,Send Boxes to Alice (Hard Version),"['greedy', 'math', 'number theory']",2019.11.19 14:35,2019.11.19 16:35,https://codeforces.com/contest/1255/problem/E2
1255,Codeforces Round 601 (Div. 2),F,Point Ordering,"['geometry', 'interactive']",2019.11.19 14:35,2019.11.19 16:35,https://codeforces.com/contest/1255/problem/F
1253,Codeforces Round 600 (Div. 2),A,Single Push,['implementation'],2019.11.16 14:35,2019.11.16 16:35,https://codeforces.com/contest/1253/problem/A
1253,Codeforces Round 600 (Div. 2),B,Silly Mistake,"['greedy', 'implementation']",2019.11.16 14:35,2019.11.16 16:35,https://codeforces.com/contest/1253/problem/B
1253,Codeforces Round 600 (Div. 2),C,Sweets Eating,"['dp', 'greedy', 'math', 'sortings']",2019.11.16 14:35,2019.11.16 16:35,https://codeforces.com/contest/1253/problem/C
1253,Codeforces Round 600 (Div. 2),D,Harmonious Graph,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'sortings']",2019.11.16 14:35,2019.11.16 16:35,https://codeforces.com/contest/1253/problem/D
1253,Codeforces Round 600 (Div. 2),E,Antenna Coverage,"['data structures', 'dp', 'greedy', 'sortings']",2019.11.16 14:35,2019.11.16 16:35,https://codeforces.com/contest/1253/problem/E
1253,Codeforces Round 600 (Div. 2),F,Cheap Robot,"['binary search', 'dsu', 'graphs', 'shortest paths', 'trees']",2019.11.16 14:35,2019.11.16 16:35,https://codeforces.com/contest/1253/problem/F
1257,Educational Codeforces Round 76 (Rated for Div. 2),A,Two Rival Students,"['greedy', 'math']",2019.11.13 14:35,2019.11.13 16:35,https://codeforces.com/contest/1257/problem/A
1257,Educational Codeforces Round 76 (Rated for Div. 2),B,Magic Stick,['math'],2019.11.13 14:35,2019.11.13 16:35,https://codeforces.com/contest/1257/problem/B
1257,Educational Codeforces Round 76 (Rated for Div. 2),C,Dominated Subarray,"['greedy', 'implementation', 'sortings', 'strings', 'two pointers']",2019.11.13 14:35,2019.11.13 16:35,https://codeforces.com/contest/1257/problem/C
1257,Educational Codeforces Round 76 (Rated for Div. 2),D,Yet Another Monster Killing Problem,"['binary search', 'data structures', 'dp', 'greedy', 'sortings', 'two pointers']",2019.11.13 14:35,2019.11.13 16:35,https://codeforces.com/contest/1257/problem/D
1257,Educational Codeforces Round 76 (Rated for Div. 2),E,The Contest,"['data structures', 'dp', 'greedy']",2019.11.13 14:35,2019.11.13 16:35,https://codeforces.com/contest/1257/problem/E
1257,Educational Codeforces Round 76 (Rated for Div. 2),F,Make Them Similar,"['bitmasks', 'brute force', 'hashing', 'meet-in-the-middle']",2019.11.13 14:35,2019.11.13 16:35,https://codeforces.com/contest/1257/problem/F
1257,Educational Codeforces Round 76 (Rated for Div. 2),G,Divisor Set,"['divide and conquer', 'fft', 'greedy', 'math', 'number theory']",2019.11.13 14:35,2019.11.13 16:35,https://codeforces.com/contest/1257/problem/G
1242,Codeforces Round 599 (Div. 1),A,Tile Painting,"['constructive algorithms', 'math', 'number theory']",2019.11.6 15:5,2019.11.6 17:5,https://codeforces.com/contest/1242/problem/A
1242,Codeforces Round 599 (Div. 1),B,0-1 MST,"['dfs and similar', 'dsu', 'graphs', 'sortings']",2019.11.6 15:5,2019.11.6 17:5,https://codeforces.com/contest/1242/problem/B
1242,Codeforces Round 599 (Div. 1),C,Sum Balance,"['bitmasks', 'dfs and similar', 'dp', 'graphs']",2019.11.6 15:5,2019.11.6 17:5,https://codeforces.com/contest/1242/problem/C
1242,Codeforces Round 599 (Div. 1),D,Number Discovery,['math'],2019.11.6 15:5,2019.11.6 17:5,https://codeforces.com/contest/1242/problem/D
1242,Codeforces Round 599 (Div. 1),E,Planar Perimeter,"['constructive algorithms', 'graphs']",2019.11.6 15:5,2019.11.6 17:5,https://codeforces.com/contest/1242/problem/E
1243,Codeforces Round 599 (Div. 2),A,Maximum Square,['implementation'],2019.11.6 15:5,2019.11.6 17:5,https://codeforces.com/contest/1243/problem/A
1243,Codeforces Round 599 (Div. 2),B1,Character Swap (Easy Version),['strings'],2019.11.6 15:5,2019.11.6 17:5,https://codeforces.com/contest/1243/problem/B1
1243,Codeforces Round 599 (Div. 2),B2,Character Swap (Hard Version),['strings'],2019.11.6 15:5,2019.11.6 17:5,https://codeforces.com/contest/1243/problem/B2
1243,Codeforces Round 599 (Div. 2),C,Tile Painting,['number theory'],2019.11.6 15:5,2019.11.6 17:5,https://codeforces.com/contest/1243/problem/C
1243,Codeforces Round 599 (Div. 2),D,0-1 MST,"['dfs and similar', 'dsu', 'graphs', 'two pointers']",2019.11.6 15:5,2019.11.6 17:5,https://codeforces.com/contest/1243/problem/D
1243,Codeforces Round 599 (Div. 2),E,Sum Balance,"['bitmasks', 'dfs and similar', 'dp', 'graphs', 'implementation']",2019.11.6 15:5,2019.11.6 17:5,https://codeforces.com/contest/1243/problem/E
1256,Codeforces Round 598 (Div. 3),A,Payment Without Change,['math'],2019.11.4 13:15,2019.11.4 15:15,https://codeforces.com/contest/1256/problem/A
1256,Codeforces Round 598 (Div. 3),B,Minimize the Permutation,['greedy'],2019.11.4 13:15,2019.11.4 15:15,https://codeforces.com/contest/1256/problem/B
1256,Codeforces Round 598 (Div. 3),C,Platforms Jumping,['greedy'],2019.11.4 13:15,2019.11.4 15:15,https://codeforces.com/contest/1256/problem/C
1256,Codeforces Round 598 (Div. 3),D,Binary String Minimizing,['greedy'],2019.11.4 13:15,2019.11.4 15:15,https://codeforces.com/contest/1256/problem/D
1256,Codeforces Round 598 (Div. 3),E,Yet Another Division Into Teams,"['dp', 'greedy', 'sortings']",2019.11.4 13:15,2019.11.4 15:15,https://codeforces.com/contest/1256/problem/E
1256,Codeforces Round 598 (Div. 3),F,Equalizing Two Strings,"['constructive algorithms', 'sortings', 'strings']",2019.11.4 13:15,2019.11.4 15:15,https://codeforces.com/contest/1256/problem/F
1245,Codeforces Round 597 (Div. 2),A,Good ol' Numbers Coloring,"['math', 'number theory']",2019.11.1 14:35,2019.11.1 16:35,https://codeforces.com/contest/1245/problem/A
1245,Codeforces Round 597 (Div. 2),B,Restricted RPS,"['constructive algorithms', 'dp', 'greedy']",2019.11.1 14:35,2019.11.1 16:35,https://codeforces.com/contest/1245/problem/B
1245,Codeforces Round 597 (Div. 2),C,Constanze's Machine,['dp'],2019.11.1 14:35,2019.11.1 16:35,https://codeforces.com/contest/1245/problem/C
1245,Codeforces Round 597 (Div. 2),D,Shichikuji and Power Grid,"['dsu', 'graphs', 'greedy', 'shortest paths', 'trees']",2019.11.1 14:35,2019.11.1 16:35,https://codeforces.com/contest/1245/problem/D
1245,Codeforces Round 597 (Div. 2),E,Hyakugoku and Ladders,"['dp', 'probabilities', 'shortest paths']",2019.11.1 14:35,2019.11.1 16:35,https://codeforces.com/contest/1245/problem/E
1245,Codeforces Round 597 (Div. 2),F,Daniel and Spring Cleaning,"['bitmasks', 'brute force', 'combinatorics', 'dp']",2019.11.1 14:35,2019.11.1 16:35,https://codeforces.com/contest/1245/problem/F
1250,"2019-2020 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)",A,Berstagram,['implementation'],2019.10.27 9:35,2019.10.27 14:35,https://codeforces.com/contest/1250/problem/A
1250,"2019-2020 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)",B,The Feast and the Bus,"['brute force', 'constructive algorithms', 'greedy', 'math']",2019.10.27 9:35,2019.10.27 14:35,https://codeforces.com/contest/1250/problem/B
1250,"2019-2020 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)",C,Trip to Saint Petersburg,['data structures'],2019.10.27 9:35,2019.10.27 14:35,https://codeforces.com/contest/1250/problem/C
1250,"2019-2020 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)",D,Conference Problem,['dp'],2019.10.27 9:35,2019.10.27 14:35,https://codeforces.com/contest/1250/problem/D
1250,"2019-2020 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)",E,The Coronation,"['graphs', 'implementation']",2019.10.27 9:35,2019.10.27 14:35,https://codeforces.com/contest/1250/problem/E
1250,"2019-2020 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)",F,Data Center,"['brute force', 'implementation']",2019.10.27 9:35,2019.10.27 14:35,https://codeforces.com/contest/1250/problem/F
1250,"2019-2020 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)",G,Discarding Game,"['dp', 'greedy', 'two pointers']",2019.10.27 9:35,2019.10.27 14:35,https://codeforces.com/contest/1250/problem/G
1250,"2019-2020 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)",H,Happy Birthday,['math'],2019.10.27 9:35,2019.10.27 14:35,https://codeforces.com/contest/1250/problem/H
1250,"2019-2020 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)",I,Show Must Go On,"['binary search', 'brute force', 'greedy', 'shortest paths']",2019.10.27 9:35,2019.10.27 14:35,https://codeforces.com/contest/1250/problem/I
1250,"2019-2020 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)",J,The Parade,"['binary search', 'greedy']",2019.10.27 9:35,2019.10.27 14:35,https://codeforces.com/contest/1250/problem/J
1250,"2019-2020 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)",K,Projectors,"['flows', 'graphs']",2019.10.27 9:35,2019.10.27 14:35,https://codeforces.com/contest/1250/problem/K
1250,"2019-2020 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)",L,Divide The Students,"['binary search', 'greedy', 'math']",2019.10.27 9:35,2019.10.27 14:35,https://codeforces.com/contest/1250/problem/L
1250,"2019-2020 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)",M,SmartGarden,"['constructive algorithms', 'divide and conquer']",2019.10.27 9:35,2019.10.27 14:35,https://codeforces.com/contest/1250/problem/M
1250,"2019-2020 ICPC, NERC, Southern and Volga Russian Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)",N,Wires,"['dfs and similar', 'graphs', 'greedy']",2019.10.27 9:35,2019.10.27 14:35,https://codeforces.com/contest/1250/problem/N
1252,"2019-2020 ICPC, Asia Jakarta Regional Contest (Online Mirror, ICPC Rules, Teams Preferred)",A,Copying Homework,[],2019.10.27 3:30,2019.10.27 8:30,https://codeforces.com/contest/1252/problem/A
